URL,Pathophysiological Process,Subject,Predicate,Object
https://www.bmj.com/content/bmj/382/bmj-2022-073923/F2.medium.jpg,Stroke,Thrombotic_microangiopathy,leads_to,microhemorrhages
https://www.bmj.com/content/bmj/382/bmj-2022-073923/F2.medium.jpg,Stroke,Microhemorrhages,cause,hemorrhagic_stroke
https://www.bmj.com/content/bmj/382/bmj-2022-073923/F2.medium.jpg,Stroke,Large_vessel_occlusion,causes,ischemic_stroke
https://www.bmj.com/content/bmj/382/bmj-2022-073923/F2.medium.jpg,Stroke,Ischemic_stroke,causes,hypoxia
https://www.bmj.com/content/bmj/382/bmj-2022-073923/F2.medium.jpg,Stroke,Patent_foramen_ovale,contributes_to,ischemic_stroke
https://www.bmj.com/content/bmj/382/bmj-2022-073923/F2.medium.jpg,Stroke,DVT,contributes_to,ischemic_stroke
https://www.bmj.com/content/bmj/382/bmj-2022-073923/F2.medium.jpg,Stroke,Cardiac_embolism,contributes_to,ischemic_stroke
https://www.bmj.com/content/bmj/382/bmj-2022-073923/F2.medium.jpg,Stroke,Arrhythmia,contributes_to,ischemic_stroke
https://www.bmj.com/content/bmj/382/bmj-2022-073923/F2.medium.jpg,Stroke,Myocarditis,contributes_to,ischemic_stroke
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Ischemic_Stroke,Blood_coagulation,leads_to,Ischemic_Stroke
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Encephalitis,SARS-CoV-2,causes,Encephalitis
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Seizures,Inflammation,triggers,Seizures
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Encephalopathy,Hypoxia_Systemic_Inflammation,causes,Encephalopathy
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Cerebral_Hemorrhage,Hypertension,leads_to,Cerebral_Hemorrhage
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Inflammation_Endothelial_Cell_Damage,SARS-CoV-2,causes,Inflammation_Endothelial_Cell_Damage
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Vasoconstriction_Fluid_Retention,Ang_II,causes,Vasoconstriction_Fluid_Retention
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Loss_of_Smell_and_Taste,SARS-CoV-2,causes,Loss_of_Smell_and_Taste
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Headache_Dizziness,Hypoxia_Systemic_Inflammation,causes,Headache_Dizziness
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Myalgia,SARS-CoV-2,causes,Myalgia
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858,Mast_Cell_Activation,Toxins_Viruses,activate,mast_cells
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858,Mast_Cell_Activation,Activated_mast_cells,release,CCL2_CXCL8_histamine_IL-1β_IL-6_IL-33_VEGF_osteopontin_TNF-α_tryptase
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858,Microglia_Activation,CCL2_CXCL8_histamine_IL-1β_IL-6_IL-33_VEGF_osteopontin_TNF-α_tryptase,activate,microglia
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858,Microglia_Activation,Activated_microglia,release,CXCL8_IL-1β_IL-6_TNF-α_S100A8/A9
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858,Neuro-COVID,Activated_microglia,lead_to,Neuro-COVID
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs12916-023-02952-1/MediaObjects/12916_2023_2952_Fig3_HTML.png,Loss_of_sensory_input,SARS-CoV-2_infection,causes,loss_of_sensory_input
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs12916-023-02952-1/MediaObjects/12916_2023_2952_Fig3_HTML.png,Neurotropism,SARS-CoV-2,exhibits,neurotropism
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs12916-023-02952-1/MediaObjects/12916_2023_2952_Fig3_HTML.png,Inflammation,SARS-CoV-2_infection,induces,inflammation
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs12916-023-02952-1/MediaObjects/12916_2023_2952_Fig3_HTML.png,Hypoxia,SARS-CoV-2_infection,leads_to,hypoxia
https://aini.it/wp-content/uploads/2020/10/41398_2020_949_Fig1_HTML.jpg,Glial_Cells_Activation,COVID-19,affects,circumventricular_organs
https://aini.it/wp-content/uploads/2020/10/41398_2020_949_Fig1_HTML.jpg,Glial_Cells_Activation,Lockdown_Psychosocial_Stress,induces,glial_cells_activation
https://aini.it/wp-content/uploads/2020/10/41398_2020_949_Fig1_HTML.jpg,Glial_Cells_Activation,Peripheral_inflammation,releases,inflammatory_cytokines
https://aini.it/wp-content/uploads/2020/10/41398_2020_949_Fig1_HTML.jpg,Glial_Cells_Activation,Inflammatory_cytokines,stimulate,HPA
https://aini.it/wp-content/uploads/2020/10/41398_2020_949_Fig1_HTML.jpg,Glial_Cells_Activation,HPA,influences,glial_cells_activation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Imbalance_of_Renin-Angiotensin_System,SARS-CoV-2_infection,increases,Ang_II
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Imbalance_of_Renin-Angiotensin_System,Ang_II,binds,AT1R
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Imbalance_of_Renin-Angiotensin_System,AT1R,causes,vasoconstriction
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Imbalance_of_Renin-Angiotensin_System,SARS-CoV-2_infection,decreases,Ang-(1-7)
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Imbalance_of_Renin-Angiotensin_System,Ang-(1-7),binds,MAS_R
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Imbalance_of_Renin-Angiotensin_System,MAS_R,causes,vasoprotection
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Imbalance_of_Renin-Angiotensin_System,SARS-CoV-2_infection,causes,imbalance_of_AT1R/AT2R_ratio
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Imbalance_of_Renin-Angiotensin_System,SARS-CoV-2_infection,causes,imbalance_of_ACE2/ACE_ratio
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Imbalance_of_Renin-Angiotensin_System,SARS-CoV-2_infection,causes,imbalance_of_MAS_R/AT1R_ratio
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Neuroinflammation,SARS-CoV-2_infection,elevates,cytokines
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Neuroinflammation,Elevated_cytokines,cause,neuroinflammation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Neuroinflammation,SARS-CoV-2_infection,activates,microglial_cells
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,T_Cell_Activation,SARS-CoV-2_infection,triggers,T_cell_activation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,Increased_BBB_Permeability,MMP-9,increases,BBB_permeability
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,CNS_Infiltration,T_cells_and_macrophages,cross,BBB
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,Cytokine_Increase,CNS_infiltration,increases,TNF-α_IFN-γ_IL-17_IL-22
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,ROS_RNS_Production,Cytokine_increase,increases,ROS_RNS_production
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,NF-κB_Activation,ROS_RNS,activate,NF-κB
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,NLRP3_Inflammasome_Activation,NF-κB,activates,NLRP3_inflammasome
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,Oxidative_Stress,NF-κB_activation,leads_to,oxidative_stress
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,Demyelination,Oxidative_stress,attacks,myelin_sheath
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,Mitochondrial_Dysfunction,Oxidative_stress,causes,mitochondrial_dysfunction
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,Impaired_Glutathione_Homeostasis,Oxidative_stress,impairs,glutathione_homeostasis
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,Antioxidant_Enzyme_Impairment,Oxidative_stress,impairs,antioxidant_enzymes
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,Transcription_Factor_Dysregulation,Oxidative_stress,dysregulates,Nrf2
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,Proteolytic_Activation,NLRP3_activation,activates,caspase-1
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,Cytokine_Expression,NLRP3_activation,increases,IL-1β_IL-18
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,ROS_Generation,Mitochondrial_dysfunction,increases,ROS_generation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,Ineffective_Oxidative_Phosphorylation,Mitochondrial_dysfunction,causes,ineffective_oxidative_phosphorylation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,mtDNA_Mutations,Mitochondrial_dysfunction,causes,mtDNA_mutations
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-022-11237-1/MediaObjects/415_2022_11237_Fig3_HTML.png,SIRT3_Reduction,Mitochondrial_dysfunction,reduces,SIRT3
https://www.mdpi.com/cells/cells-10-01993/article_deploy/html/images/cells-10-01993-g001.png,BBB_Permeability,COVID-19_Severity,increases,BBB_permeability
https://www.mdpi.com/cells/cells-10-01993/article_deploy/html/images/cells-10-01993-g001.png,Neuroinflammation,COVID-19_Severity,leads_to,neuroinflammation
https://www.mdpi.com/cells/cells-10-01993/article_deploy/html/images/cells-10-01993-g001.png,Protein_Aggregates,COVID-19_Severity,causes,protein_aggregates
https://www.mdpi.com/cells/cells-10-01993/article_deploy/html/images/cells-10-01993-g001.png,Cytokine_Storm,COVID-19_Severity,induces,cytokine_storm
https://www.mdpi.com/cells/cells-10-01993/article_deploy/html/images/cells-10-01993-g001.png,Gastrointestinal_Symptoms,COVID-19_Severity,causes,gastrointestinal_symptoms
https://www.mdpi.com/cells/cells-10-01993/article_deploy/html/images/cells-10-01993-g001.png,Microbiota_Changes,COVID-19_Severity,leads_to,microbiota_changes
https://www.mdpi.com/cells/cells-10-01993/article_deploy/html/images/cells-10-01993-g001.png,Dysbiosis,COVID-19_Severity,results_in,dysbiosis
https://www.mdpi.com/cells/cells-10-01993/article_deploy/html/images/cells-10-01993-g001.png,Inflammation,COVID-19_Severity,triggers,inflammation
https://www.mdpi.com/cells/cells-10-01993/article_deploy/html/images/cells-10-01993-g001.png,mTOR_Activation,TRP,activates,mTOR
https://www.mdpi.com/cells/cells-10-01993/article_deploy/html/images/cells-10-01993-g001.png,Antimicrobial_Peptides,ACE2,produces,antimicrobial_peptides
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig1_HTML.png,Neuroinflammation,Metal_ion_disorders,lead_to,Neuroinflammation
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig1_HTML.png,Oxidative_stress,Metal_ion_disorders,lead_to,Oxidative_stress
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig1_HTML.png,Excitotoxicity,Metal_ion_channels_aberrations,lead_to,Excitotoxicity
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig1_HTML.png,Neuronal_cell_death,Excitotoxicity,causes,Neuronal_cell_death
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig1_HTML.png,COVID-19_induced_neurological_symptoms,Neuronal_cell_death,results_in,COVID-19_induced_neurological_symptoms
https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g002.jpg,Cortical_functioning,SARS-CoV-2_infection,causes,cognitive_decline
https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g002.jpg,Cortical_functioning,Cognitive_decline,affects,up_to_5_percent_of_patients
https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g002.jpg,Hit_and_run_hypothesis,SARS-CoV-2_infection,causes,inflammatory_damage
https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g002.jpg,Hit_and_run_hypothesis,Inflammatory_damage,affects,dopaminergic_neurons
https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g002.jpg,Virus_root_entry,SARS-CoV-2_infection,causes,hyposmia
https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g002.jpg,Virus_root_entry,Hyposmia,affects,up_to_65_percent_of_patients
https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g002.jpg,Virus_root_entry,Olfactory_epithelium,experiences,damage
https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g002.jpg,Virus_root_entry,SARS-CoV-2_infection,causes,constipation
https://www.frontiersin.org/files/Articles/1172416/fneur-14-1172416-HTML/image_m/fneur-14-1172416-g002.jpg,Virus_root_entry,Constipation,persists_in,up_to_80_percent_of_patients
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10072-020-04486-3/MediaObjects/10072_2020_4486_Fig1_HTML.png,Pneumonia,SARS-CoV-2,causes,pneumonia
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10072-020-04486-3/MediaObjects/10072_2020_4486_Fig1_HTML.png,Hypoxia,Pneumonia,leads_to,Hypoxia
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10072-020-04486-3/MediaObjects/10072_2020_4486_Fig1_HTML.png,Brain_Stem_Impact,Hypoxia,affects,Brain_stem_cardio-respiratory_regulation_nuclei
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Hyperinflammation,Pulmonary_and_systemic_disease,causes,Hyperinflammation
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Hyperinflammation,Hyperinflammation,leads_to,Encephalitis
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Multi-organ_failure,Pulmonary_and_systemic_disease,causes,Multi-organ_failure
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Multi-organ_failure,Multi-organ_failure,leads_to,Encephalopathy
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Hypercoagulative_state,Pulmonary_and_systemic_disease,causes,Hypercoagulative_state
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Hypercoagulative_state,Hypercoagulative_state,leads_to,Stroke
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Vasculitis,Direct_invasion_of_the_nervous_system,causes,Vasculitis
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Vasculitis,Vasculitis,leads_to,Stroke
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Vasculitis,Vasculitis,leads_to,Encephalitis
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Direct_invasion_of_the_nervous_system,Pulmonary_and_systemic_disease,causes,Direct_invasion_of_the_nervous_system
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Direct_invasion_of_the_nervous_system,Direct_invasion_of_the_nervous_system,leads_to,Stroke
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Direct_invasion_of_the_nervous_system,Direct_invasion_of_the_nervous_system,leads_to,Encephalitis
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Direct_invasion_of_the_nervous_system,Direct_invasion_of_the_nervous_system,leads_to,Muscular_damage
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Direct_invasion_of_the_nervous_system,Direct_invasion_of_the_nervous_system,leads_to,Anosmia_and_dysgeusia
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Post-infectious_immune-mediated_complications,Direct_invasion_of_the_nervous_system,leads_to,Post-infectious_immune-mediated_complications
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Post-infectious_immune-mediated_complications,Post-infectious_immune-mediated_complications,leads_to,Encephalitis
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Post-infectious_immune-mediated_complications,Post-infectious_immune-mediated_complications,leads_to,GBS_and_variants
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Post-infectious_immune-mediated_complications,Post-infectious_immune-mediated_complications,leads_to,ANE
https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41582-020-0398-3/MediaObjects/41582_2020_398_Fig1_HTML.png,Post-infectious_immune-mediated_complications,Post-infectious_immune-mediated_complications,leads_to,ADEM
https://www.mdpi.com/brainsci/brainsci-11-00305/article_deploy/html/images/brainsci-11-00305-g001.png,Neuroinflammation,SARS-CoV-2_infection,causes,neuroinflammation
https://www.mdpi.com/brainsci/brainsci-11-00305/article_deploy/html/images/brainsci-11-00305-g001.png,Oxidative_stress_within_brain,SARS-CoV-2_infection,induces,oxidative_stress_within_brain
https://www.mdpi.com/brainsci/brainsci-11-00305/article_deploy/html/images/brainsci-11-00305-g001.png,Endothelial_dysfunction,SARS-CoV-2_infection,leads_to,endothelial_dysfunction
https://www.mdpi.com/brainsci/brainsci-11-00305/article_deploy/html/images/brainsci-11-00305-g001.png,Loss_of_pericytes,SARS-CoV-2_infection,results_in,loss_of_pericytes
https://www.mdpi.com/brainsci/brainsci-11-00305/article_deploy/html/images/brainsci-11-00305-g001.png,Ischemic_white_matter_damage,SARS-CoV-2_infection,causes,ischemic_white_matter_damage
https://www.mdpi.com/brainsci/brainsci-11-00305/article_deploy/html/images/brainsci-11-00305-g001.png,Blood_brain_barrier_damage,SARS-CoV-2_infection,leads_to,blood_brain_barrier_damage
https://www.mdpi.com/brainsci/brainsci-11-00305/article_deploy/html/images/brainsci-11-00305-g001.png,Cerebral_hypoperfusion,SARS-CoV-2_infection,causes,cerebral_hypoperfusion
https://www.mdpi.com/brainsci/brainsci-11-00305/article_deploy/html/images/brainsci-11-00305-g001.png,Cerebral_accumulation_of_Aβ,SARS-CoV-2_infection,results_in,cerebral_accumulation_of_Aβ
https://www.mdpi.com/brainsci/brainsci-13-00131/article_deploy/html/images/brainsci-13-00131-g004-550.jpg,Direct_Invasion,SARS-CoV-2,invades,neuron
https://www.mdpi.com/brainsci/brainsci-13-00131/article_deploy/html/images/brainsci-13-00131-g004-550.jpg,Blood_Circulatory_Pathway,SARS-CoV-2,travels_through,blood_circulation
https://www.mdpi.com/brainsci/brainsci-13-00131/article_deploy/html/images/brainsci-13-00131-g004-550.jpg,Neuronal_Pathway,SARS-CoV-2,uses,neuronal_pathway
https://www.mdpi.com/brainsci/brainsci-13-00131/article_deploy/html/images/brainsci-13-00131-g004-550.jpg,ACE2_Receptor_Binding,SARS-CoV-2,binds_to,ACE2_receptor
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs13195-020-00744-w/MediaObjects/13195_2020_744_Fig1_HTML.png,Endotheliitis,SARS-CoV-2_infection,causes,endotheliitis
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs13195-020-00744-w/MediaObjects/13195_2020_744_Fig1_HTML.png,Stasis,SARS-CoV-2_infection,leads_to,stasis
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs13195-020-00744-w/MediaObjects/13195_2020_744_Fig1_HTML.png,DIC,SARS-CoV-2_infection,induces,DIC
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs13195-020-00744-w/MediaObjects/13195_2020_744_Fig1_HTML.png,Capillary_Thrombosis,SARS-CoV-2_infection,results_in,capillary_thrombosis
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs13195-020-00744-w/MediaObjects/13195_2020_744_Fig1_HTML.png,Pericyte_Damage,SARS-CoV-2_infection,causes,pericyte_damage
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs13195-020-00744-w/MediaObjects/13195_2020_744_Fig1_HTML.png,Impaired_Neurovascular_Coupling,SARS-CoV-2_infection,leads_to,impaired_neurovascular_coupling
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs13195-020-00744-w/MediaObjects/13195_2020_744_Fig1_HTML.png,BBB_Leakage,SARS-CoV-2_infection,results_in,BBB_leakage
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs13195-020-00744-w/MediaObjects/13195_2020_744_Fig1_HTML.png,Inflammation,SARS-CoV-2_infection,causes,inflammation
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs13195-020-00744-w/MediaObjects/13195_2020_744_Fig1_HTML.png,Arteriolar_Thrombosis,SARS-CoV-2_infection,induces,arteriolar_thrombosis
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs13195-020-00744-w/MediaObjects/13195_2020_744_Fig1_HTML.png,Cerebral_Artery_Atheroma,SARS-CoV-2_infection,leads_to,cerebral_artery_atheroma
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs13195-020-00744-w/MediaObjects/13195_2020_744_Fig1_HTML.png,Cerebral_Artery_Thrombosis,SARS-CoV-2_infection,results_in,cerebral_artery_thrombosis
https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g002.jpg,Blood-Brain_Barrier_Disruption,COVID-19_infection,affects,blood-brain_barrier
https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g002.jpg,Blood-Brain_Barrier_Disruption,Blood-brain_barrier,leads_to,increased_disruption
https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g002.jpg,Blood-Brain_Barrier_Disruption,Increased_disruption,contributes_to,Alzheimer's_disease
https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g002.jpg,Neural_Cell_ACE-2_Expression,COVID-19_infection,targets,ACE-2_receptor_+_Protein_S
https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g002.jpg,Neural_Cell_ACE-2_Expression,ACE-2_receptor_+_Protein_S,affects,"astrocytes,_oligodendrocytes_and_microglia"
https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g002.jpg,Neural_Cell_ACE-2_Expression,Increased_ACE-2_expression,leads_to,Alzheimer's_disease
https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g002.jpg,Amyloid-Beta_Deposits,COVID-19_infection,targets,olfactory_bulb
https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g002.jpg,Amyloid-Beta_Deposits,Olfactory_bulb,develops,amyloid-beta_deposits
https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g002.jpg,Amyloid-Beta_Deposits,Amyloid-beta_deposits,contribute_to,Alzheimer's_disease
https://psychscenehub.com/wp-content/uploads/2020/05/Neuropsychiatric-manifestations-of-SARS-COV-2-infection-COVID-19.jpg,Encephalopathies,SARS-CoV-2_infection,leads_to,encephalopathies
https://psychscenehub.com/wp-content/uploads/2020/05/Neuropsychiatric-manifestations-of-SARS-COV-2-infection-COVID-19.jpg,Meningoencephalitis,SARS-CoV-2_infection,causes,meningoencephalitis
